Event,subcl,eta_center,phi_center,time_center,eta_sig,phi_sig,etaphi_cov,timeeta_cov,energy,sw+,label
6842,0,0.697024,4.7738,0.0928634,0.0188501,0.0191819,-0.00318903,-0.0752679,423.104,0.190252,-1
6855,0,0.727596,4.3236,0.069149,0.019287,0.0201218,0.00320121,-0.0152246,482.932,0.704209,-1
6860,0,1.31267,0.206706,0.00492566,0.021596,0.0228677,0.0567152,-0.261528,258.792,0.351306,-1
746,0,-0.277888,0.111187,0.420544,0.018062,0.0199981,-0.0216659,0.00176715,147.866,0.219935,-1
747,0,0.399318,5.31093,-0.049102,0.0188015,0.0204662,0.00351016,0.0562747,195.425,0.206876,-1
6876,0,1.07843,3.12824,-0.153875,0.0210976,0.0237908,-0.121807,-0.345036,66.5143,0.337992,-1
6878,0,1.35684,0.404019,0.11255,0.0187984,0.0203194,0.0126003,0.0286677,909.871,0.580137,-1
6887,0,-0.031154,0.859974,0.596869,0.0241084,0.0182241,-0.000401164,-0.00301731,17.6679,0.883643,-1
6897,0,-0.939838,1.49084,0.31934,0.0187166,0.0188129,0.000454307,-0.173726,594.827,0.154012,-1
6911,0,-0.794943,0.0139453,-0.0883035,0.0214341,0.0203484,-0.0838901,0.113383,381.231,0.156183,-1
6916,0,0.579544,0.11049,0.394646,0.019374,0.0275329,0.0511447,-0.0071871,215.398,0.399261,-1
6926,0,-1.0932,0.717453,0.151378,0.0191117,0.0203793,-2.12553e-06,-2.65396e-05,644.968,0.611591,-1
6929,0,1.12749,3.2312,-0.0331328,0.0243543,0.0425788,-0.28439,0.029856,38.1985,1.41438,-1
6932,0,-0.698147,1.32451,-0.0135414,0.0191846,0.020638,-0.0146616,-0.102936,464.002,0.830787,-1
6936,0,-0.169246,3.75604,0.394831,0.0239857,0.0207106,0.242294,0.386358,8.53811,0.926823,-1
6941,0,-0.608281,2.50684,0.335502,0.0183681,0.0350337,-0.0065115,-0.112502,56.5695,0.193432,-1
6949,0,-0.700063,2.42161,-0.388283,0.0194797,0.0432383,0.0944143,-0.0439805,121.525,0.928137,-1
6951,0,-0.474317,1.61953,0.248621,0.0189807,0.0199777,-0.010045,-0.0323686,505.064,0.376829,-1
6958,0,0.34687,0.510942,0.127961,0.0183712,0.0261895,0.000750103,0.139586,78.404,0.894311,-1
6975,0,1.15475,3.76186,0.214282,0.0192334,0.0239563,-0.0576188,0.00285878,363.699,0.409195,-1
6981,0,-0.951046,1.61387,-0.134492,0.0228289,0.022984,-0.00884676,0.0799604,92.2516,0.353191,-1
6997,0,-0.543671,3.18972,0.0345041,0.018643,0.0214444,-0.00141257,0.0511579,114.039,1.05413,-1
7000,0,-0.358176,0.184253,-0.376634,0.0235058,0.0274305,-0.304889,-0.294908,28.7987,1.45989,-1
7005,0,0.730775,4.86869,0.0666311,0.02257,0.0234508,0.00381168,-0.0113912,111.788,0.416063,-1
7015,0,-0.658565,3.11346,0.143776,0.0189574,0.0188156,-0.0317772,0.121511,32.206,0.195912,-1
7024,0,-0.555166,0.561455,-0.0405218,0.0196299,0.0204386,0.00331202,-0.0897337,535.927,1.07356,-1
7025,0,-0.695263,5.55606,0.0509172,0.0185611,0.0224758,-0.0657669,-0.182669,61.062,0.663655,-1
7034,0,-1.34173,6.13731,0.067308,0.0188464,0.0258296,-0.0490159,-0.0060195,34.5318,0.941873,-1
7037,0,0.627398,3.55274,-0.130324,0.0188212,0.0192829,0.000248517,-0.116893,576.905,0.18687,-1
7043,0,1.056,0.621632,0.753857,0.0224097,0.0236131,0.273636,-0.314933,28.5087,0.959664,-1
7051,0,0.121828,1.84133,0.0899659,0.0192142,0.0181545,0.0139812,-0.120517,92.5426,0.181421,-1
7060,0,-1.34134,3.28101,0.11728,0.0223207,0.0412099,-0.299218,0.0889993,147.357,0.22877,-1
7063,0,0.232288,0.964039,-0.218606,0.0199313,0.0197745,-0.0370554,0.0399186,228.297,0.752404,-1
7070,0,1.39144,5.60608,0.293583,0.018733,0.0202341,0.0096622,-0.011931,939.976,0.493439,-1
7071,0,-0.146401,0.688766,0.0730549,0.0203247,0.0176345,0.010172,-0.179923,28.6785,0.745278,-1
7079,0,-1.39155,3.77642,-0.117572,0.0183649,0.0325454,-0.0401694,-0.0937175,198.786,0.89157,-1
7084,0,1.25039,1.08074,0.0936651,0.0196979,0.0206057,-0.00759649,-0.103079,1026.08,1.05989,-1
7088,0,0.18212,1.75213,-0.381429,0.0213372,0.0252372,0.263109,0.219189,12.0156,1.3382,-1
781,0,0.562552,2.60824,0.360693,0.0189787,0.0185776,-0.00116504,0.116348,79.3753,0.271906,-1
7108,0,-0.415622,5.17997,0.363409,0.018393,0.0196787,0.00596143,0.0483009,160.053,0.4243,-1
7112,0,1.39538,6.09747,0.786969,0.0217968,0.0259896,0.272642,-0.352158,38.0391,1.08384,-1
7119,0,-0.206154,0.188132,-0.0369082,0.0218297,0.0198895,-0.0778082,0.0250191,39.0554,0.899804,-1
7122,0,-0.878807,3.76288,0.206506,0.0194456,0.0252163,-0.0127184,-0.126789,92.8566,1.36995,-1
7123,0,0.731113,3.53075,0.180006,0.0188686,0.023877,-0.0126782,0.0208022,332.143,0.445306,-1
7126,0,0.960468,6.01044,0.14737,0.0185757,0.0226407,0.0126563,0.127684,51.8023,0.322085,-1
7127,0,0.240716,4.06602,0.15184,0.0190241,0.0203032,-0.00130602,-0.0410745,394.832,0.747345,-1
7129,0,0.123217,1.73584,0.461335,0.0192216,0.0180121,-0.0197672,0.113756,213.663,0.191783,-1
7135,0,1.21855,5.80131,0.327304,0.0181257,0.0235451,0.00584202,0.0341868,46.9992,0.81444,-1
7143,0,1.1218,4.66771,-0.0278797,0.0199021,0.0187039,0.00401123,0.0225644,175.83,0.987091,-1
7146,0,0.455081,0.689289,0.0645338,0.0187572,0.0188734,0.0023491,-0.0436862,343.749,0.103887,-1
7175,0,0.171327,5.39846,-0.413249,0.0192563,0.0208602,-0.00627978,-0.0473506,418.864,0.198431,-1
7180,0,-0.515509,3.63805,0.0889487,0.0199393,0.0261257,-0.0250329,0.0323878,231.103,0.898206,-1
7181,0,1.09387,5.43738,0.196923,0.0191548,0.0270561,0.0772457,0.0410865,355.291,0.286316,-1
7184,0,0.0751447,0.223324,-0.0560121,0.0197017,0.0193,0.0148876,0.136042,40.8451,0.957226,-1
784,0,0.524995,3.78214,0.157793,0.0182729,0.018871,-0.00209855,0.0118612,73.8268,0.273798,-1
7188,0,-0.817982,6.11586,-0.176447,0.0196733,0.0199473,0.0092461,-0.00687041,214.028,0.305807,-1
7192,0,0.907766,3.80933,0.160183,0.0179358,0.0436157,-0.00732347,0.0969099,51.5699,0.609817,-1
7200,0,0.96073,0.692137,0.00408297,0.0199183,0.0220096,0.158135,-0.048096,169.926,0.289353,-1
7201,0,0.292254,5.23407,0.359818,0.0225042,0.023091,0.031295,-0.0541265,65.3861,0.531392,-1
7206,0,-0.410628,2.94709,0.185406,0.0219057,0.0226802,0.0607096,-0.0689839,134.479,0.448297,-1
7207,0,-0.162468,3.65563,0.377984,0.0254813,0.0182284,-0.0840307,0.391897,8.86245,1.05909,-1
7212,0,1.18516,0.0124319,0.149317,0.0187014,0.0224925,0.0440179,0.0700773,308.64,0.511249,-1
7214,0,-0.0128485,4.70302,0.149264,0.019153,0.0288137,-0.0128219,0.10681,252.989,0.128232,-1
7215,0,-0.872751,2.03146,0.447722,0.0188002,0.0210553,0.0926824,0.238993,86.4219,0.277996,-1
7217,0,-0.526224,1.96507,-0.0427574,0.0185564,0.0185433,-0.00279811,-0.0498794,100.441,0.202095,-1
7223,0,0.353472,5.80978,0.0779999,0.0199207,0.0197865,0.0135838,0.0596626,191.01,1.0277,-1
7229,0,-0.71604,4.10841,-0.0060204,0.0230445,0.0212796,-0.192042,-0.0368816,41.3695,1.09253,-1
7237,0,0.674085,5.5205,-0.0824984,0.0231647,0.0354381,-0.0344348,0.0315078,67.6363,0.639572,-1
7240,0,-1.26926,5.20528,-0.403571,0.0187293,0.0522643,0.132382,0.0946291,56.0283,1.03162,-1
7256,0,0.0633924,0.186177,0.117928,0.0216535,0.0235022,-0.0456918,-0.34182,12.4817,0.282641,-1
7260,0,-0.86284,6.13588,0.259625,0.0195958,0.0183843,0.00202577,-0.198635,57.6822,0.84353,-1
7265,0,0.710924,2.87053,-0.591388,0.0183673,0.0183476,0.00293968,0.0321172,50.5544,0.19462,-1
793,0,-0.995606,3.34924,0.187679,0.0190628,0.0836813,-0.239463,-0.0606483,54.1962,0.627748,-1
798,0,1.00966,4.17849,-0.0749651,0.018659,0.0211988,0.00753988,-0.06385,331.572,0.234524,-1
7269,0,-0.192119,3.70021,0.161298,0.0181716,0.022522,0.000596369,0.180852,51.2095,1.10333,-1
7293,0,-0.339585,0.271848,0.162493,0.0207456,0.018894,0.0530794,0.138509,115.985,0.874488,-1
7306,0,1.3166,5.84289,0.364165,0.0220765,0.0255789,-0.249898,-0.299776,49.7903,1.07907,-1
7308,0,0.809079,3.81889,0.273823,0.019347,0.0304631,-0.0444707,0.123734,90.9897,0.680474,-1
7312,0,-0.0120784,5.99384,-0.108846,0.0192447,0.0199611,-0.0262583,-0.0252817,531.265,0.200337,-1
7319,0,-0.821505,5.91571,0.191993,0.0188117,0.0209113,0.00762799,-0.033216,544.512,1.11692,-1
7336,0,0.90567,0.368627,0.261402,0.0204413,0.0226242,0.0693979,-0.0970927,107.831,0.67427,-1
7341,0,-1.33055,4.86914,-0.162025,0.02029,0.0384301,-0.112588,-0.0527167,492.383,0.961815,-1
802,0,-0.976036,2.0281,0.243155,0.0196984,0.0363601,0.0266608,-0.0217882,77.7308,0.771616,-1
7355,0,-1.11322,0.186879,-0.122043,0.0188892,0.0196675,-0.00130943,-0.000109117,783.949,0.202615,-1
7361,0,0.257333,3.8498,0.161914,0.0186499,0.0186178,-0.0043942,-0.0333856,46.2483,0.300249,-1
7362,0,-0.938568,4.09099,0.146276,0.019416,0.0196123,-0.00513683,-0.0892396,856.421,0.336868,-1
7377,0,-0.901994,0.671813,-0.0570516,0.01981,0.0189816,0.0042139,0.0564308,402.713,0.551989,-1
7383,0,-0.378308,3.90242,0.0904789,0.0195611,0.019732,0.0117049,-0.093393,419.99,0.374558,-1
7390,0,-1.11847,1.91998,-0.116569,0.0193254,0.025267,-0.0286901,0.198891,57.0195,0.606966,-1
7408,0,0.0307724,0.841766,-0.0870547,0.0188658,0.0196859,-0.00873825,-0.0635659,352.185,0.278096,-1
7411,0,0.326735,0.19928,-0.0462371,0.0189702,0.021342,0.00117916,0.196286,160.593,0.432507,-1
7413,0,0.930809,2.43509,0.0449397,0.0196782,0.01878,-0.0107332,0.0533186,114.157,0.668641,-1
7416,0,0.0653978,0.526272,0.239039,0.023641,0.0259196,-0.0617828,0.0522444,64.3265,0.6799,-1
7417,0,1.2397,3.45807,0.478822,0.0186593,0.0199738,-0.0156885,-0.0490296,80.9594,0.767023,-1
83,0,0.923068,3.01333,0.278731,0.0188406,0.0192497,0.00130126,0.122506,684.929,0.172003,-1
85,0,1.37879,6.18508,0.317568,0.0197392,0.0198814,-0.0147832,-0.0862801,946.893,0.55665,-1
88,0,-0.297046,6.15404,0.415679,0.0184244,0.0184496,-0.0118809,0.112697,33.7914,0.182352,-1
815,0,1.37409,1.82901,0.276299,0.0186164,0.0229059,0.0208774,0.0153919,457.233,0.847395,-1
817,0,-0.0492026,1.87494,0.18278,0.0180288,0.0181533,0.000582325,-0.142075,30.3501,0.168648,-1
7435,0,1.30738,4.92486,-0.131418,0.0190973,0.0421402,-0.0610194,-0.058834,400.54,0.485349,-1
7437,0,1.2552,2.65818,0.225666,0.0188072,0.0200653,-0.0122831,0.0740164,547.392,0.511465,-1
7442,0,1.39223,4.42495,-0.160864,0.0182529,0.0186146,0.00140455,0.122013,106.727,0.186742,-1
7443,0,0.658235,1.30252,0.173954,0.0190427,0.0186752,-0.00218713,0.106686,107.284,0.313953,-1
7444,0,0.544474,3.44764,-0.0822468,0.0186191,0.0256431,-0.00998527,-0.041106,59.7558,0.74612,-1
7451,0,1.19677,5.3123,-0.195472,0.0194912,0.0223453,-0.0490424,-0.172852,66.8008,0.698324,-1
7468,0,0.961187,2.78635,0.149939,0.0208807,0.0198713,0.133271,0.174663,68.4477,0.334924,-1
7471,0,0.543537,0.470216,-0.100373,0.0184148,0.0264183,-0.0137601,0.0709073,57.433,0.89306,-1
7479,0,-1.32755,6.10968,0.0808949,0.0238374,0.0283047,-0.0446358,-0.0451073,252.915,0.551382,-1
7482,0,0.974401,2.86556,0.593908,0.0197412,0.0257108,-0.149992,0.0680825,52.8076,1.12396,-1
7489,0,0.992773,1.75353,-0.07407,0.0188905,0.0187053,0.0478652,-0.0973941,47.5228,0.177491,-1
7493,0,0.940488,1.9572,-0.335352,0.0183484,0.0202145,-0.00252139,0.0177775,128.52,0.940034,-1
7498,0,-1.02827,1.05551,-0.0596493,0.0183342,0.0183314,-0.0020693,-0.20317,53.9284,0.173469,-1
7505,0,1.2204,2.46877,-0.0332055,0.0183711,0.0276256,0.086706,-0.0553989,57.2134,0.38178,-1
818,0,-1.2823,3.88688,0.118895,0.022008,0.0588281,0.402992,-0.161099,96.226,1.13474,-1
821,0,0.799224,3.74637,-0.00842099,0.0258557,0.0242727,0.0466567,-0.0699855,33.8529,0.541683,-1
823,0,1.02806,3.83684,-0.031231,0.0187784,0.0447415,-0.118636,-0.0447096,181.417,0.190743,-1
7520,0,0.670452,3.74482,0.0269629,0.0199325,0.0189655,0.0016743,-0.131524,305.579,1.09241,-1
7523,0,-0.0152271,0.621989,0.17239,0.0190999,0.0191078,-0.00951996,0.102191,88.7967,0.309033,-1
7549,0,1.42555,5.61375,0.239644,0.0185293,0.0213275,0.000334659,-0.0146279,331.965,0.322853,-1
7550,0,-0.0843167,0.73747,0.336459,0.0181774,0.0218887,-0.00866177,0.00805814,54.5914,0.665221,-1
7554,0,-1.31333,2.76409,0.247184,0.0194421,0.0264049,-0.00467926,0.0125611,69.6374,1.46844,-1
7558,0,-0.259381,0.217399,0.148411,0.0177234,0.0194263,-0.0104219,0.0569499,50.0889,0.266159,-1
7559,0,-0.302143,5.98256,-0.025321,0.0198884,0.0231205,0.0119614,0.0505339,156.235,0.817475,-1
7573,0,-0.972484,3.04862,0.102294,0.0199918,0.0222513,0.147976,0.129301,60.4518,0.543027,-1
7576,0,0.455896,0.916877,0.142444,0.0190016,0.0192236,-0.00690367,0.091927,362.623,0.146861,-1
7583,0,1.27036,2.74936,0.207498,0.0214242,0.0663069,-0.0597248,0.0705763,69.6502,1.06929,-1
7587,0,-0.459557,2.64633,-0.0432642,0.0198391,0.0202127,-0.00889044,0.0939643,444.367,0.36008,-1
7596,0,-0.191388,0.404897,0.215124,0.0184278,0.0219146,-0.00812814,0.0132219,100.894,0.22559,-1
7599,0,-0.493874,1.66093,0.294982,0.0189071,0.0525022,-0.0386558,-0.00600681,29.7233,0.509238,-1
7605,0,-0.884335,4.61797,0.180303,0.0221635,0.0247284,0.219821,-0.121477,64.5493,0.978516,-1
7606,0,-0.761324,4.66659,0.147634,0.0195318,0.0191791,0.0026172,0.0338358,466.797,0.331287,-1
7607,0,-0.67938,4.87191,-0.277202,0.0182748,0.0196261,0.00986798,-0.154112,58.9942,0.623088,-1
7609,0,-0.10426,0.939596,0.4955,0.018877,0.0222826,0.0627259,0.230705,73.4086,0.596828,-1
7610,0,-0.379755,3.89211,-0.0184698,0.0184587,0.0194236,0.00213202,-0.225395,29.426,1.01961,-1
7613,0,-1.3471,0.965307,-0.328358,0.0205717,0.0596034,0.197074,0.0129376,143.328,1.11127,-1
7616,0,-1.00597,1.50716,-0.223217,0.0192371,0.0187043,-0.00144082,-0.0362853,162.555,0.378204,-1
7617,0,-0.0153752,1.17703,-0.168687,0.0189451,0.0184284,-0.00923198,0.102458,67.2224,0.279619,-1
7623,0,0.925697,1.43397,0.258879,0.0186025,0.0360251,-0.105364,0.170669,45.434,0.298333,-1
7625,0,-0.724102,3.48964,-0.0171678,0.0200251,0.0205315,-0.00924026,0.190697,411.736,1.59112,-1
7630,0,-0.384904,0.883914,0.126579,0.0188824,0.0185361,-0.00910721,-0.0725383,61.6915,0.290976,-1
7634,0,-1.03377,3.84389,-0.156339,0.0198614,0.0217728,0.016537,-0.0670453,259.912,0.991671,-1
7635,0,-1.23802,4.00924,0.162704,0.019289,0.0281285,-0.0806649,-0.0538909,945.747,0.12242,-1
7636,0,1.32086,5.76859,0.42062,0.0206372,0.0244947,0.180834,0.0933057,71.1417,0.536683,-1
7647,0,0.591223,6.0573,0.217645,0.019271,0.0203969,-0.000873658,0.0354891,605.459,0.752662,-1
7648,0,1.04395,1.54467,0.121403,0.0181878,0.0183778,0.00367183,0.0325176,47.1061,0.176887,-1
7656,0,-0.421777,6.03329,0.0994527,0.019903,0.019782,-0.0352598,0.123556,253.586,0.629553,-1
7662,0,-0.954877,2.10247,0.285937,0.0208827,0.0191571,0.0835411,0.00915253,95.8583,0.555096,-1
838,0,1.02763,0.605307,-0.441813,0.0195724,0.0475442,0.0912326,0.173419,25.0947,0.681296,-1
843,0,-0.101841,0.887768,0.201206,0.0201428,0.0233271,-0.180232,0.185629,19.9052,1.20615,-1
7675,0,0.370096,3.94061,0.221408,0.019825,0.0199312,0.00228443,-0.0927929,170.363,1.04014,-1
7677,0,-0.183115,0.174942,0.106621,0.0218019,0.0226151,-0.249838,0.166718,15.4344,0.873002,-1
7688,0,-1.31002,1.03614,0.132489,0.0195363,0.0192137,0.0269029,0.0782655,239.365,0.403608,-1
7690,0,1.04518,3.01675,-0.133782,0.0181119,0.046827,0.00706692,0.0333363,44.461,0.668781,-1
7699,0,0.432752,5.42188,0.00745357,0.0185932,0.018917,0.00596881,0.0432561,177.007,0.111939,-1
7702,0,0.0854794,2.33177,0.0775373,0.0188273,0.0189849,0.00681546,-0.0508453,314.994,0.15631,-1
7706,0,1.39084,3.70927,0.0851282,0.0181547,0.0283504,-0.14402,0.0337622,459.554,0.131282,-1
7707,0,-0.364367,3.18276,0.0920492,0.0186136,0.0196244,-0.00269069,0.108697,193.884,0.301932,-1
7713,0,0.432043,1.2957,0.174221,0.0188021,0.0212371,-0.00443262,0.0822261,104.295,1.20769,-1
7716,0,0.529316,5.62916,0.375338,0.0196824,0.0191762,0.00512671,-0.132652,492.153,0.454358,-1
7717,0,1.32566,1.78796,0.135537,0.0198397,0.0205858,-0.0154692,-0.105308,534.225,0.129033,-1
7725,0,-0.364888,4.73886,0.138846,0.0183735,0.019653,-0.00133048,-0.0331795,78.1058,0.223225,-1
7733,0,-0.282774,5.63174,0.277324,0.0197117,0.0315177,0.00180002,0.0883214,154.927,0.508803,-1
7734,0,-1.20375,5.14039,0.116485,0.0302182,0.0972885,0.634557,-0.103461,46.6305,1.00036,-1
846,0,-0.25931,0.219612,0.179364,0.0178186,0.0198156,-0.00922155,0.0488505,152.767,0.189486,-1
849,0,-0.95139,2.11683,0.0233327,0.0254372,0.0811718,-0.398668,-0.513697,15.3142,0.980272,-1
850,0,0.61571,5.1557,0.354244,0.0197197,0.019481,-0.0201744,0.0562597,320.37,0.511999,-1
851,0,0.126847,5.8073,-0.0114648,0.0197883,0.0199841,-0.00554386,0.0646563,254.3,0.505517,-1
7754,0,-0.181699,4.75454,-0.0101209,0.0194895,0.019055,0.00849897,0.199198,46.759,1.16312,-1
7756,0,-0.704904,4.09528,0.606268,0.0241635,0.0239261,-0.295745,0.155063,16.6614,1.38417,-1
7761,0,-0.57314,3.7445,-0.0418177,0.0190417,0.0186419,0.00103387,-0.0105955,100.381,0.303199,-1
7766,0,-0.949915,3.06387,0.215203,0.0221549,0.0197091,0.0758716,-0.0547799,151.357,0.890891,-1
7770,0,-1.16512,0.656873,0.0288826,0.0195775,0.0195814,0.0126786,0.0463623,676.409,0.408427,-1
7772,0,0.782614,5.79437,0.124082,0.0229372,0.023162,0.00938166,0.0522312,146.516,0.195427,-1
7776,0,0.967706,0.701474,0.129643,0.0222022,0.0641294,0.182602,-0.106243,39.6014,1.27542,-1
7778,0,1.29318,5.75025,0.290703,0.0239576,0.0205913,0.162723,0.241597,42.2565,0.639867,-1
7795,0,-0.872289,2.07017,0.539896,0.0181547,0.0199892,-0.0475856,0.023424,84.1056,0.236365,-1
7805,0,0.0302142,5.82475,0.0351928,0.0183029,0.0188554,0.000389133,-0.0745961,53.9437,0.270054,-1
7810,0,-0.977009,1.55497,0.366671,0.0234611,0.0250451,-0.0247735,0.0870224,138.12,0.52273,-1
7815,0,-0.764659,0.47687,-0.125611,0.0189127,0.0195249,0.00835759,-0.0229221,607.712,0.199714,-1
7816,0,0.259811,4.98249,0.0728135,0.0183153,0.0185749,0.00209983,-0.183281,81.7432,0.170754,-1
7819,0,0.745012,2.99668,0.00946119,0.0193074,0.019445,-0.00779075,0.100992,597.284,0.314108,-1
7825,0,1.37341,4.55372,-0.0721754,0.0183225,0.0327901,0.0514442,-0.136472,74.1804,0.312824,-1
860,0,-1.31144,6.12019,-0.170065,0.0220486,0.0231289,0.0893595,-0.249635,118.452,0.488493,-1
7827,0,-0.610374,0.672429,-0.559695,0.0176063,0.0298326,-0.00752026,0.0370384,35.8789,0.801387,-1
7834,0,-0.19531,2.15518,0.161159,0.0191258,0.0184415,-0.00912158,-0.0244723,55.8084,0.430409,-1
7839,0,-0.363284,0.183113,0.0511025,0.0201409,0.0224381,-0.120542,0.129375,159.481,0.223933,-1
7844,0,-0.260084,3.52131,0.092552,0.0189084,0.0202866,-0.00626459,0.0731945,491.78,0.455764,-1
7849,0,-1.29009,1.98012,-0.285731,0.0186116,0.0228635,0.00973686,0.0037109,264.015,0.707851,-1
7856,0,-0.414863,1.94919,0.175132,0.0189932,0.0195812,0.00618421,-0.00198507,526.687,0.227352,-1
7867,0,-0.174678,3.66567,0.289947,0.0239234,0.0246441,-0.307156,-0.293592,11.472,1.11306,-1
7871,0,1.39119,4.92279,0.290203,0.0182832,0.0211487,0.00625396,0.104031,92.0893,0.834442,-1
7872,0,1.23022,5.7597,0.365808,0.0232375,0.0244163,-0.254283,0.0716974,37.9722,1.04229,-1
7873,0,-0.872547,4.77375,-0.208388,0.0182433,0.0183949,-0.00995008,-0.0620902,73.0089,0.168971,-1
7881,0,1.33308,5.31651,0.0277632,0.0195961,0.0189656,0.0160185,-0.0191578,93.5401,0.931776,-1
7886,0,0.975347,1.68033,0.161436,0.0187711,0.0219629,0.0663786,-0.172617,106.596,0.459795,-1
7898,0,0.97272,1.66986,-0.1765,0.0200201,0.0239074,0.172647,-0.0660546,66.0985,1.07899,-1
7899,0,-0.473279,4.19634,0.0947306,0.0187196,0.0189438,-0.00544781,-0.18861,258.147,0.169756,-1
7905,0,1.11407,4.21363,0.117732,0.0191427,0.0192738,-0.00758395,0.0144393,703.404,0.194491,-1
7913,0,0.450711,4.88159,-0.0204682,0.0197147,0.0205887,-0.0220461,-0.0579013,55.7892,0.236296,-1
7915,0,0.640429,5.45587,0.292989,0.0195561,0.0191566,-0.0027954,0.0106008,374.151,0.390264,-1
7916,0,-1.28646,1.0926,0.0727554,0.0193403,0.0197715,0.0127715,-0.0503926,778.54,0.368802,-1
7918,0,-0.121242,0.435312,0.199244,0.0182312,0.0205212,0.0103838,-0.0191577,95.5226,1.10789,-1
7919,0,-0.509445,5.10551,0.567604,0.0189613,0.0189203,0.00547533,0.049571,297.778,0.202335,-1
7921,0,-0.266663,0.0828328,0.370627,0.0203529,0.0202522,-0.170178,0.0953913,28.5893,0.373115,-1
7925,0,0.420285,3.2025,-0.143869,0.0193829,0.0184628,0.0165257,0.0379547,130.609,0.347518,-1
7930,0,1.40848,3.91231,0.13153,0.0187025,0.0203703,-0.00302276,0.0315403,864.831,0.529843,-1
7931,0,0.471936,6.12149,-0.244958,0.0185569,0.0193855,0.0192014,-0.127283,432.278,0.239026,-1
7935,0,-0.10452,0.0717992,0.0326329,0.0236346,0.044705,-0.00305674,-0.127607,125.305,1.05536,-1
7937,0,-0.346501,6.15723,-0.436235,0.0182968,0.0260085,0.000855702,0.0398282,81.2355,1.04918,-1
7938,0,0.821284,3.69354,-0.149921,0.019175,0.0203331,0.0110996,0.0729626,227.848,0.234099,-1
7951,0,-0.051211,6.22378,-0.125253,0.0185213,0.0184855,-0.0124852,0.046136,48.871,0.216895,-1
7953,0,-0.659622,3.103,-0.134535,0.0225672,0.0238456,0.00536757,0.142437,78.2916,0.561621,-1
7957,0,-0.473742,0.792015,0.163455,0.0183585,0.0184123,-0.00623937,-0.240316,79.9097,0.192828,-1
7960,0,-0.735464,4.11268,0.398294,0.0235998,0.0187131,-0.0457323,0.38419,25.4633,1.29912,-1
7965,0,-0.472214,1.81441,0.153258,0.018388,0.0282064,0.0218499,0.0621316,80.0383,0.411623,-1
7966,0,-0.678053,4.40751,0.550635,0.0180583,0.0185205,0.0029885,0.00295686,148.011,0.128275,-1
7971,0,-0.84643,4.63422,-0.135933,0.0211159,0.0185277,-0.00319868,0.0778273,95.6815,1.14078,-1
7975,0,0.715535,0.0722986,0.120047,0.019328,0.0205686,-0.0142799,-0.0693649,490.874,0.652138,-1
875,0,-0.821683,2.1347,0.06559,0.0186605,0.0193757,0.0033187,0.039476,403.583,0.235009,-1
880,0,-1.20346,3.49517,0.215623,0.0182634,0.01921,0.000826996,-0.119694,79.5887,0.360599,-1
7988,0,-1.04428,0.428842,-0.607183,0.0182122,0.0237658,0.0116389,0.123718,77.7428,0.659028,-1
7993,0,-1.05768,2.39564,0.0688953,0.0195301,0.0359005,0.0438675,0.01131,406.097,1.2595,-1
7996,0,-1.15411,5.05068,0.267752,0.0229412,0.0203478,0.130343,0.386749,127.647,0.486522,-1
8000,0,0.364915,0.291088,-0.104112,0.0181705,0.0186535,0.0169984,0.0767132,42.0623,0.258507,-1
8004,0,-0.350454,0.262882,0.216242,0.0217909,0.0237955,0.28781,0.141227,17.1178,0.560397,-1
8006,0,-0.141078,3.76397,0.141004,0.0212838,0.0184008,0.00833657,-0.337328,16.8773,0.686489,-1
8009,0,0.11799,4.83538,-0.128604,0.0221153,0.0389532,-0.187106,0.000240137,173.091,1.14118,-1
8018,0,1.38034,1.70778,0.0339488,0.0196849,0.0324847,-0.0852858,-0.0234614,85.8853,1.07829,-1
8025,0,-0.67621,3.13645,0.37361,0.0189347,0.0195622,0.0117188,-0.0878498,250.26,0.408538,-1
8028,0,0.190362,2.24076,0.016253,0.0183383,0.0184441,-0.00304959,-0.0825737,68.3462,0.165208,-1
8029,0,-0.765007,2.66452,-0.15994,0.0187354,0.0192837,0.00212999,0.0177216,394.125,0.207916,-1
8030,0,-0.262117,4.81189,-0.254145,0.018653,0.0188741,-0.0217053,0.31338,38.1687,0.3022,-1
8032,0,1.06138,1.04165,-0.367593,0.0182106,0.0187326,0.00382651,-0.0270571,46.0132,0.246189,-1
8044,0,-0.52603,2.58979,0.0585217,0.0182996,0.0183242,0.00093852,0.0685503,47.9521,0.166844,-1
8050,0,0.776106,4.57337,0.750393,0.0223378,0.0224325,-0.0354186,-0.115698,46.974,0.431008,-1
8064,0,-0.167321,1.17276,0.0729395,0.0196726,0.0195432,-0.00762786,0.110456,135.452,0.78383,-1
884,0,-1.25677,3.65631,0.198534,0.0196294,0.0238862,-0.130435,0.0176614,92.6614,0.139731,-1
8070,0,-0.48995,0.827742,0.291851,0.0182647,0.0185221,-0.00341628,-0.127511,58.3699,0.151168,-1
8071,0,-0.434856,0.0427897,0.0365687,0.0187718,0.0187724,-0.0104667,-0.080996,128.359,0.0989585,-1
8075,0,-0.889092,4.60935,0.188147,0.0190677,0.0219916,0.0935312,-0.0601937,65.4022,1.02626,-1
8077,0,1.31311,1.73761,-0.453702,0.0196491,0.0184367,-0.00206396,0.086944,96.2637,0.780351,-1
